schedule_date,schedule_date,schedule_season,schedule_week,team_home,team_away,stadium_surface,stadium_type,stadium_capacity,spread_favorite
2016-10-16,2016-10-16,2016,6,TEN,CLE,Grass,outdoor,"69,143",-7.5
2016-10-16,2016-10-16,2016,6,WAS,PHI,Grass,outdoor,"79,000",3.0
2016-10-17,2016-10-17,2016,6,ARI,NYJ,Grass,indoor,"63,400",-7.0
2016-10-20,2016-10-20,2016,7,GB,CHI,Grass,outdoor,"80,735",-7.5
2016-10-23,2016-10-23,2016,7,ARI,SEA,Grass,indoor,"63,400",-2.5
2016-10-23,2016-10-23,2016,7,ATL,LAC,FieldTurf,indoor,"71,250",-4.5
2016-10-23,2016-10-23,2016,7,CIN,CLE,FieldTurf,outdoor,"65,515",-11.0
2016-10-23,2016-10-23,2016,7,DET,WAS,FieldTurf,indoor,"65,000",1.0
2016-10-23,2016-10-23,2016,7,JAX,LVR,Grass,outdoor,"67,264",-2.0
2016-10-23,2016-10-23,2016,7,KC,NO,Grass,outdoor,"76,416",-7.0
2016-10-23,2016-10-23,2016,7,MIA,BUF,Grass,outdoor,65000,2.5
2016-10-23,2016-10-23,2016,7,NYJ,BAL,FieldTurf,outdoor,"82,500",-2.5
2016-10-23,2016-10-23,2016,7,PHI,MIN,Grass,outdoor,"69,176",3.0
2016-10-23,2016-10-23,2016,7,PIT,NE,Grass,outdoor,"65,500",7.5
2016-10-23,2016-10-23,2016,7,SF,TB,Grass,outdoor,"68,500",-1.0
2016-10-23,2016-10-23,2016,7,TEN,IND,Grass,outdoor,"69,143",-4.0
2016-10-24,2016-10-24,2016,7,DEN,HOU,Grass,outdoor,"76,125",-8.5
2016-10-27,2016-10-27,2016,8,TEN,JAX,Grass,outdoor,"69,143",-3.0
2016-10-30,2016-10-30,2016,8,ATL,GB,FieldTurf,indoor,"71,250",-3.0
2016-10-30,2016-10-30,2016,8,BUF,NE,FieldTurf,outdoor,"73,967",5.5
2016-10-30,2016-10-30,2016,8,CAR,ARI,Grass,outdoor,"73,778",-2.5
2016-10-30,2016-10-30,2016,8,CLE,NYJ,Grass,outdoor,"68,000",2.5
2016-10-30,2016-10-30,2016,8,DAL,PHI,FieldTurf,indoor,"80,000",-5.0
2016-10-30,2016-10-30,2016,8,DEN,LAC,Grass,outdoor,"76,125",-3.5
2016-10-30,2016-10-30,2016,8,HOU,DET,Grass,indoor,"71,500",-1.0
2016-10-30,2016-10-30,2016,8,IND,KC,FieldTurf,indoor,"63,000",3.0
2016-10-30,2016-10-30,2016,8,NO,SEA,FieldTurf,indoor,"76,468",1.0
2016-10-30,2016-10-30,2016,8,TB,LVR,Grass,outdoor,"65,890",-1.0
2016-10-31,2016-10-31,2016,8,CHI,MIN,Grass,outdoor,"61,500",4.5
2016-11-03,2016-11-03,2016,9,TB,ATL,Grass,outdoor,"65,890",4.5
2016-11-06,2016-11-06,2016,9,BAL,PIT,FieldTurf,outdoor,"71,008",3.5
2016-11-06,2016-11-06,2016,9,CLE,DAL,Grass,outdoor,"68,000",7.0
2016-11-06,2016-11-06,2016,9,GB,IND,Grass,outdoor,"80,735",-7.5
2016-11-06,2016-11-06,2016,9,KC,JAX,Grass,outdoor,"76,416",-7.0
2016-11-06,2016-11-06,2016,9,LAR,CAR,Grass,outdoor,"93,605",3.0
2016-11-06,2016-11-06,2016,9,MIA,NYJ,Grass,outdoor,65000,-3.5
2016-11-06,2016-11-06,2016,9,MIN,DET,FieldTurf,indoor,"66,200",-4.5
2016-11-06,2016-11-06,2016,9,NYG,PHI,FieldTurf,outdoor,"82,500",-3.0
2016-11-06,2016-11-06,2016,9,LVR,DEN,Grass,outdoor,"53,250",-1.0
2016-11-06,2016-11-06,2016,9,LAC,TEN,Grass,outdoor,"71,500",-3.5
2016-11-06,2016-11-06,2016,9,SF,NO,Grass,outdoor,"68,500",5.0
2016-11-07,2016-11-07,2016,9,SEA,BUF,FieldTurf,outdoor,"67,000",-5.5
2016-11-10,2016-11-10,2016,10,BAL,CLE,FieldTurf,outdoor,"71,008",-7.5
2016-11-13,2016-11-13,2016,10,ARI,SF,Grass,indoor,"63,400",-14.0
2016-11-13,2016-11-13,2016,10,CAR,KC,Grass,outdoor,"73,778",-3.0
2016-11-13,2016-11-13,2016,10,JAX,HOU,Grass,outdoor,"67,264",-3.0
2016-11-13,2016-11-13,2016,10,NE,SEA,FieldTurf,outdoor,"68,756",-7.5
2016-11-13,2016-11-13,2016,10,NO,DEN,FieldTurf,indoor,"76,468",-3.0
2016-11-13,2016-11-13,2016,10,NYJ,LAR,FieldTurf,outdoor,"82,500",1.0
2016-11-13,2016-11-13,2016,10,PHI,ATL,Grass,outdoor,"69,176",-1.5
2016-11-13,2016-11-13,2016,10,PIT,DAL,Grass,outdoor,"65,500",-3.0
2016-11-13,2016-11-13,2016,10,LAC,MIA,Grass,outdoor,"71,500",-4.5
2016-11-13,2016-11-13,2016,10,TB,CHI,Grass,outdoor,"65,890",2.5
2016-11-13,2016-11-13,2016,10,TEN,GB,Grass,outdoor,"69,143",3.0
2016-11-13,2016-11-13,2016,10,WAS,MIN,Grass,outdoor,"79,000",-2.5
2016-11-14,2016-11-14,2016,10,NYG,CIN,FieldTurf,outdoor,"82,500",0.0
2016-11-17,2016-11-17,2016,11,CAR,NO,Grass,outdoor,"73,778",-3.5
2016-11-20,2016-11-20,2016,11,CIN,BUF,FieldTurf,outdoor,"65,515",-2.5
2016-11-20,2016-11-20,2016,11,CLE,PIT,Grass,outdoor,"68,000",8.5
2016-11-20,2016-11-20,2016,11,DAL,BAL,FieldTurf,indoor,"80,000",-7.0
2016-11-20,2016-11-20,2016,11,DET,JAX,FieldTurf,indoor,"65,000",-5.5
2016-11-20,2016-11-20,2016,11,IND,TEN,FieldTurf,indoor,"63,000",-3.0
2016-11-20,2016-11-20,2016,11,KC,TB,Grass,outdoor,"76,416",-7.0
2016-11-20,2016-11-20,2016,11,LAR,MIA,Grass,outdoor,"93,605",1.0
2016-11-20,2016-11-20,2016,11,MIN,ARI,FieldTurf,indoor,"66,200",-2.0
2016-11-20,2016-11-20,2016,11,NYG,CHI,FieldTurf,outdoor,"82,500",-7.0
2016-11-20,2016-11-20,2016,11,SF,NE,Grass,outdoor,"68,500",11.5
2016-11-20,2016-11-20,2016,11,SEA,PHI,FieldTurf,outdoor,"67,000",-6.5
2016-11-20,2016-11-20,2016,11,WAS,GB,Grass,outdoor,"79,000",-3.0
2016-11-24,2016-11-24,2016,12,DAL,WAS,FieldTurf,indoor,"80,000",-6.0
2016-11-24,2016-11-24,2016,12,DET,MIN,FieldTurf,indoor,"65,000",-1.5
2016-11-24,2016-11-24,2016,12,IND,PIT,FieldTurf,indoor,"63,000",8.5
2016-11-27,2016-11-27,2016,12,ATL,ARI,FieldTurf,indoor,"71,250",-4.0
2016-11-27,2016-11-27,2016,12,BAL,CIN,FieldTurf,outdoor,"71,008",-3.5
2016-11-27,2016-11-27,2016,12,BUF,JAX,FieldTurf,outdoor,"73,967",-8.5
2016-11-27,2016-11-27,2016,12,CHI,TEN,Grass,outdoor,"61,500",6.5
2016-11-27,2016-11-27,2016,12,CLE,NYG,Grass,outdoor,"68,000",6.5
2016-11-27,2016-11-27,2016,12,DEN,KC,Grass,outdoor,"76,125",-3.5
2016-11-27,2016-11-27,2016,12,HOU,LAC,Grass,indoor,"71,500",2.5
2016-11-27,2016-11-27,2016,12,MIA,SF,Grass,outdoor,65000,-7.0
2016-11-27,2016-11-27,2016,12,NO,LAR,FieldTurf,indoor,"76,468",-8.0
2016-11-27,2016-11-27,2016,12,NYJ,NE,FieldTurf,outdoor,"82,500",9.5
2016-11-27,2016-11-27,2016,12,LVR,CAR,Grass,outdoor,"53,250",-3.5
2016-11-27,2016-11-27,2016,12,TB,SEA,Grass,outdoor,"65,890",5.5
2016-11-28,2016-11-28,2016,12,PHI,GB,Grass,outdoor,"69,176",-4.0
2016-12-01,2016-12-01,2016,13,MIN,DAL,FieldTurf,indoor,"66,200",3.0
2016-12-04,2016-12-04,2016,13,ARI,WAS,Grass,indoor,"63,400",-2.5
2016-12-04,2016-12-04,2016,13,ATL,KC,FieldTurf,indoor,"71,250",-5.0
2016-12-04,2016-12-04,2016,13,BAL,MIA,FieldTurf,outdoor,"71,008",-3.5
2016-12-04,2016-12-04,2016,13,CHI,SF,Grass,outdoor,"61,500",1.0
2016-12-04,2016-12-04,2016,13,CIN,PHI,FieldTurf,outdoor,"65,515",-1.5
2016-12-04,2016-12-04,2016,13,GB,HOU,Grass,outdoor,"80,735",-7.0
2016-12-04,2016-12-04,2016,13,JAX,DEN,Grass,outdoor,"67,264",3.5
2016-12-04,2016-12-04,2016,13,NE,LAR,FieldTurf,outdoor,"68,756",-13.5
2016-12-04,2016-12-04,2016,13,NO,DET,FieldTurf,indoor,"76,468",-6.5
2016-12-04,2016-12-04,2016,13,LVR,BUF,Grass,outdoor,"53,250",-3.0
2016-12-04,2016-12-04,2016,13,PIT,NYG,Grass,outdoor,"65,500",-6.5
2016-12-04,2016-12-04,2016,13,LAC,TB,Grass,outdoor,"71,500",-3.5
2016-12-04,2016-12-04,2016,13,SEA,CAR,FieldTurf,outdoor,"67,000",-8.5
2016-12-05,2016-12-05,2016,13,NYJ,IND,FieldTurf,outdoor,"82,500",-1.0
2016-12-08,2016-12-08,2016,14,KC,LVR,Grass,outdoor,"76,416",-3.5
2016-12-11,2016-12-11,2016,14,BUF,PIT,FieldTurf,outdoor,"73,967",2.0
2016-12-11,2016-12-11,2016,14,CAR,LAC,Grass,outdoor,"73,778",-1.0
2016-12-11,2016-12-11,2016,14,CLE,CIN,Grass,outdoor,"68,000",5.0
2016-12-11,2016-12-11,2016,14,DET,CHI,FieldTurf,indoor,"65,000",-7.5
2016-12-11,2016-12-11,2016,14,GB,SEA,Grass,outdoor,"80,735",3.0
2016-12-11,2016-12-11,2016,14,IND,HOU,FieldTurf,indoor,"63,000",-6.5
2016-12-11,2016-12-11,2016,14,JAX,MIN,Grass,outdoor,"67,264",3.5
2016-12-11,2016-12-11,2016,14,LAR,ATL,Grass,outdoor,"93,605",5.0
2016-12-11,2016-12-11,2016,14,MIA,ARI,Grass,outdoor,65000,2.0
2016-12-11,2016-12-11,2016,14,NYG,DAL,FieldTurf,outdoor,"82,500",3.5
2016-12-11,2016-12-11,2016,14,PHI,WAS,Grass,outdoor,"69,176",2.5
2016-12-11,2016-12-11,2016,14,SF,NYJ,Grass,outdoor,"68,500",-3.0
2016-12-11,2016-12-11,2016,14,TB,NO,Grass,outdoor,"65,890",-2.0
2016-12-11,2016-12-11,2016,14,TEN,DEN,Grass,outdoor,"69,143",-2.0
2016-12-12,2016-12-12,2016,14,NE,BAL,FieldTurf,outdoor,"68,756",-6.0
2016-12-15,2016-12-15,2016,15,SEA,LAR,FieldTurf,outdoor,"67,000",-15.0
2016-12-17,2016-12-17,2016,15,NYJ,MIA,FieldTurf,outdoor,"82,500",2.5
2016-12-18,2016-12-18,2016,15,ARI,NO,Grass,indoor,"63,400",-3.0
2016-12-18,2016-12-18,2016,15,ATL,SF,FieldTurf,indoor,"71,250",-13.5
2016-12-18,2016-12-18,2016,15,BAL,PHI,FieldTurf,outdoor,"71,008",-5.0
2016-12-18,2016-12-18,2016,15,BUF,CLE,FieldTurf,outdoor,"73,967",-10.5
2016-12-18,2016-12-18,2016,15,CHI,GB,Grass,outdoor,"61,500",4.5
2016-12-18,2016-12-18,2016,15,CIN,PIT,FieldTurf,outdoor,"65,515",3.0
2016-12-18,2016-12-18,2016,15,DAL,TB,FieldTurf,indoor,"80,000",-7.0
2016-12-18,2016-12-18,2016,15,DEN,NE,Grass,outdoor,"76,125",3.0
2016-12-18,2016-12-18,2016,15,HOU,JAX,Grass,indoor,"71,500",-3.5
2016-12-18,2016-12-18,2016,15,KC,TEN,Grass,outdoor,"76,416",-6.0
2016-12-18,2016-12-18,2016,15,MIN,IND,FieldTurf,indoor,"66,200",-5.0
2016-12-18,2016-12-18,2016,15,NYG,DET,FieldTurf,outdoor,"82,500",-4.0
2016-12-18,2016-12-18,2016,15,LAC,LVR,Grass,outdoor,"71,500",2.5
2016-12-19,2016-12-19,2016,15,WAS,CAR,Grass,outdoor,"79,000",-7.0
2016-12-22,2016-12-22,2016,16,PHI,NYG,Grass,outdoor,"69,176",-1.5
2016-12-24,2016-12-24,2016,16,BUF,MIA,FieldTurf,outdoor,"73,967",-4.5
2016-12-24,2016-12-24,2016,16,CAR,ATL,Grass,outdoor,"73,778",3.0
2016-12-24,2016-12-24,2016,16,CHI,WAS,Grass,outdoor,"61,500",3.0
2016-12-24,2016-12-24,2016,16,CLE,LAC,Grass,outdoor,"68,000",4.5
2016-12-24,2016-12-24,2016,16,GB,MIN,Grass,outdoor,"80,735",-6.0
2016-12-24,2016-12-24,2016,16,HOU,CIN,Grass,indoor,"71,500",-3.0
2016-12-24,2016-12-24,2016,16,JAX,TEN,Grass,outdoor,"67,264",4.0
2016-12-24,2016-12-24,2016,16,LAR,SF,Grass,outdoor,"93,605",-6.0
2016-12-24,2016-12-24,2016,16,NE,NYJ,FieldTurf,outdoor,"68,756",-17.0
2016-12-24,2016-12-24,2016,16,NO,TB,FieldTurf,indoor,"76,468",-3.0
2016-12-24,2016-12-24,2016,16,LVR,IND,Grass,outdoor,"53,250",-3.5
2016-12-24,2016-12-24,2016,16,SEA,ARI,FieldTurf,outdoor,"67,000",-9.0
2016-12-25,2016-12-25,2016,16,KC,DEN,Grass,outdoor,"76,416",-3.5
2016-12-25,2016-12-25,2016,16,PIT,BAL,Grass,outdoor,"65,500",-5.5
2016-12-26,2016-12-26,2016,16,DAL,DET,FieldTurf,indoor,"80,000",-6.5
2017-01-01,2017-01-01,2016,17,ATL,NO,FieldTurf,indoor,"71,250",-7.5
2017-01-01,2017-01-01,2016,17,CIN,BAL,FieldTurf,outdoor,"65,515",2.5
2017-01-01,2017-01-01,2016,17,DEN,LVR,Grass,outdoor,"76,125",-1.0
2017-01-01,2017-01-01,2016,17,DET,GB,FieldTurf,indoor,"65,000",3.5
2017-01-01,2017-01-01,2016,17,IND,JAX,FieldTurf,indoor,"63,000",-5.5
2017-01-01,2017-01-01,2016,17,LAR,ARI,Grass,outdoor,"93,605",7.0
2017-01-01,2017-01-01,2016,17,MIA,NE,Grass,outdoor,65000,7.5
2017-01-01,2017-01-01,2016,17,MIN,CHI,FieldTurf,indoor,"66,200",-6.0
2017-01-01,2017-01-01,2016,17,NYJ,BUF,FieldTurf,outdoor,"82,500",3.5
2017-01-01,2017-01-01,2016,17,PHI,DAL,Grass,outdoor,"69,176",-6.5
2017-01-01,2017-01-01,2016,17,PIT,CLE,Grass,outdoor,"65,500",-3.0
2017-01-01,2017-01-01,2016,17,LAC,KC,Grass,outdoor,"71,500",5.5
2017-01-01,2017-01-01,2016,17,SF,SEA,Grass,outdoor,"68,500",11.5
2017-01-01,2017-01-01,2016,17,TB,CAR,Grass,outdoor,"65,890",-3.0
2017-01-01,2017-01-01,2016,17,TEN,HOU,Grass,outdoor,"69,143",-3.0
2017-01-01,2017-01-01,2016,17,WAS,NYG,Grass,outdoor,"79,000",-9.0
